Img1,Img2,rmse
ART_2020034_062012.FR,ART_2020034_063012.FR,0.0
ART_2020034_063012.FR,ART_2020034_064012.FR,0.0
ART_2020034_064012.FR,ART_2020034_065012.FR,0.0
ART_2020034_065012.FR,ART_2020034_070012.FR,0.0
ART_2020034_070012.FR,ART_2020034_071012.FR,0.0
ART_2020034_071012.FR,ART_2020034_072012.FR,0.0
ART_2020034_072012.FR,ART_2020034_073012.FR,0.0
ART_2020034_073012.FR,ART_2020034_074012.FR,0.0
ART_2020034_074012.FR,ART_2020034_075012.FR,0.0
ART_2020034_075012.FR,ART_2020034_080012.FR,0.0
ART_2020034_080012.FR,ART_2020034_081012.FR,0.0
ART_2020034_081012.FR,ART_2020034_082012.FR,0.0
ART_2020034_082012.FR,ART_2020034_083012.FR,0.0
ART_2020034_083012.FR,ART_2020034_084012.FR,0.0
ART_2020034_084012.FR,ART_2020034_085012.FR,0.2146951
ART_2020034_085012.FR,ART_2020034_090012.FR,9.23069
ART_2020034_090012.FR,ART_2020034_091012.FR,11.412698
ART_2020034_091012.FR,ART_2020034_092012.FR,16.88525
ART_2020034_092012.FR,ART_2020034_093012.FR,17.317041
ART_2020034_093012.FR,ART_2020034_094012.FR,16.313803
ART_2020034_094012.FR,ART_2020034_095012.FR,14.385684
ART_2020034_095012.FR,ART_2020034_100012.FR,13.4123955
ART_2020034_100012.FR,ART_2020034_101012.FR,13.697912
ART_2020034_101012.FR,ART_2020034_102012.FR,14.298933
ART_2020034_102012.FR,ART_2020034_103012.FR,14.697258
ART_2020034_103012.FR,ART_2020034_104012.FR,12.949754
ART_2020034_104012.FR,ART_2020034_105012.FR,12.866704
ART_2020034_105012.FR,ART_2020034_110012.FR,11.578261
ART_2020034_110012.FR,ART_2020034_111012.FR,11.126147
ART_2020034_111012.FR,ART_2020034_112012.FR,10.601996
ART_2020034_112012.FR,ART_2020034_113012.FR,9.98684
ART_2020034_113012.FR,ART_2020034_114012.FR,9.6716
ART_2020034_114012.FR,ART_2020034_115012.FR,9.40756
ART_2020034_115012.FR,ART_2020034_120012.FR,9.128737
ART_2020034_120012.FR,ART_2020034_121012.FR,8.901921
ART_2020034_121012.FR,ART_2020034_122012.FR,8.749382
ART_2020034_122012.FR,ART_2020034_123012.FR,8.590347
ART_2020034_123012.FR,ART_2020034_124012.FR,8.506611
ART_2020034_124012.FR,ART_2020034_125012.FR,8.3864155
ART_2020034_125012.FR,ART_2020034_130012.FR,8.311295
ART_2020034_130012.FR,ART_2020034_131012.FR,8.243814
ART_2020034_131012.FR,ART_2020034_132012.FR,8.18285
ART_2020034_132012.FR,ART_2020034_133012.FR,8.227786
ART_2020034_133012.FR,ART_2020034_134012.FR,8.171712
ART_2020034_134012.FR,ART_2020034_135012.FR,8.191072
ART_2020034_135012.FR,ART_2020034_140012.FR,8.184673
ART_2020034_140012.FR,ART_2020034_141012.FR,8.229458
ART_2020034_141012.FR,ART_2020034_142012.FR,8.280058
ART_2020034_142012.FR,ART_2020034_143012.FR,8.3216305
ART_2020034_143012.FR,ART_2020034_144012.FR,8.393738
ART_2020034_144012.FR,ART_2020034_145012.FR,8.660579
ART_2020034_145012.FR,ART_2020034_150012.FR,8.931139
ART_2020034_150012.FR,ART_2020034_151012.FR,9.184844
ART_2020034_151012.FR,ART_2020034_152012.FR,9.329354
ART_2020034_152012.FR,ART_2020034_153012.FR,9.363244
ART_2020034_153012.FR,ART_2020034_154012.FR,9.39196
ART_2020034_154012.FR,ART_2020034_155012.FR,9.464044
ART_2020034_155012.FR,ART_2020034_160012.FR,9.545391
ART_2020034_160012.FR,ART_2020034_161012.FR,9.680206
ART_2020034_161012.FR,ART_2020034_162011.FR,9.793359
ART_2020034_162011.FR,ART_2020034_163011.FR,9.904381
ART_2020034_163011.FR,ART_2020034_164011.FR,10.044176
ART_2020034_164011.FR,ART_2020034_165011.FR,10.184021
ART_2020034_165011.FR,ART_2020034_170011.FR,10.325664
ART_2020034_170011.FR,ART_2020034_171011.FR,10.460358
ART_2020034_171011.FR,ART_2020034_172011.FR,10.581587
ART_2020034_172011.FR,ART_2020034_173011.FR,10.676261
ART_2020034_173011.FR,ART_2020034_174011.FR,10.765271
ART_2020034_174011.FR,ART_2020034_175011.FR,10.837988
ART_2020034_175011.FR,ART_2020034_180011.FR,10.905333
ART_2020034_180011.FR,ART_2020034_181011.FR,11.062107
ART_2020034_181011.FR,ART_2020034_182011.FR,11.149921
ART_2020034_182011.FR,ART_2020034_183011.FR,11.189754
ART_2020034_183011.FR,ART_2020034_184011.FR,11.216987
ART_2020034_184011.FR,ART_2020034_185011.FR,11.31352
ART_2020034_185011.FR,ART_2020034_190011.FR,11.441751
ART_2020034_190011.FR,ART_2020034_191011.FR,11.609376
ART_2020034_191011.FR,ART_2020034_192011.FR,11.772027
ART_2020034_192011.FR,ART_2020034_193011.FR,11.936975
ART_2020034_193011.FR,ART_2020034_194011.FR,12.0094595
ART_2020034_194011.FR,ART_2020034_195011.FR,12.0250635
ART_2020034_195011.FR,ART_2020034_200011.FR,11.936803
ART_2020034_200011.FR,ART_2020034_201011.FR,11.823601
ART_2020034_201011.FR,ART_2020034_202011.FR,11.836102
ART_2020034_202011.FR,ART_2020034_203011.FR,11.939923
ART_2020034_203011.FR,ART_2020034_204011.FR,12.117077
ART_2020034_204011.FR,ART_2020034_205011.FR,12.306708
ART_2020034_205011.FR,ART_2020034_210011.FR,12.692225
ART_2020034_210011.FR,ART_2020034_211011.FR,13.117284
ART_2020034_211011.FR,ART_2020034_212011.FR,12.39818
ART_2020034_212011.FR,ART_2020034_213011.FR,11.656247
ART_2020034_213011.FR,ART_2020034_214011.FR,11.178199
ART_2020034_214011.FR,ART_2020034_215011.FR,10.27339
ART_2020034_215011.FR,ART_2020034_220011.FR,10.016467
ART_2020034_220011.FR,ART_2020034_221011.FR,10.48761
ART_2020034_221011.FR,ART_2020034_222011.FR,9.884571
ART_2020034_222011.FR,ART_2020034_223011.FR,9.981936
ART_2020034_223011.FR,ART_2020034_224011.FR,9.386207
ART_2020034_224011.FR,ART_2020034_225011.FR,9.923422
ART_2020034_225011.FR,ART_2020034_230011.FR,7.516087
ART_2020034_230011.FR,ART_2020034_231011.FR,4.238261
ART_2020034_231011.FR,ART_2020034_232011.FR,4.7824955
ART_2020034_232011.FR,ART_2020034_233011.FR,0.34806088
ART_2020034_233011.FR,ART_2020034_234011.FR,0.0
ART_2020034_234011.FR,ART_2020034_235011.FR,0.0
ART_2020034_235011.FR,ART_2020035_000011.FR,0.0
ART_2020035_000011.FR,ART_2020035_001011.FR,0.0
ART_2020035_001011.FR,ART_2020035_002011.FR,0.0
ART_2020035_002011.FR,ART_2020035_003011.FR,0.0
ART_2020035_003011.FR,ART_2020035_004011.FR,0.0
ART_2020035_004011.FR,ART_2020035_005011.FR,0.0
ART_2020035_005011.FR,ART_2020035_010011.FR,0.0
ART_2020035_010011.FR,ART_2020035_011011.FR,0.0
ART_2020035_011011.FR,ART_2020035_012011.FR,0.0
ART_2020035_012011.FR,ART_2020035_013011.FR,0.0
ART_2020035_013011.FR,ART_2020035_014011.FR,0.0
ART_2020035_014011.FR,ART_2020035_015011.FR,0.0
ART_2020035_015011.FR,ART_2020035_020011.FR,0.0
ART_2020035_020011.FR,ART_2020035_021011.FR,0.0
ART_2020035_021011.FR,ART_2020035_022011.FR,0.0
ART_2020035_022011.FR,ART_2020035_023011.FR,0.0
ART_2020035_023011.FR,ART_2020035_024011.FR,0.0
ART_2020035_024011.FR,ART_2020035_025011.FR,0.0
ART_2020035_025011.FR,ART_2020035_030011.FR,0.0
ART_2020035_030011.FR,ART_2020035_031011.FR,0.0
ART_2020035_031011.FR,ART_2020035_032011.FR,0.0
ART_2020035_032011.FR,ART_2020035_033011.FR,0.0
ART_2020035_033011.FR,ART_2020035_034011.FR,0.0
ART_2020035_034011.FR,ART_2020035_035011.FR,0.0
ART_2020035_035011.FR,ART_2020035_040011.FR,0.0
ART_2020035_040011.FR,ART_2020035_041011.FR,0.0
ART_2020035_041011.FR,ART_2020035_042011.FR,0.0
ART_2020035_042011.FR,ART_2020035_043011.FR,0.0
ART_2020035_043011.FR,ART_2020035_044011.FR,0.0
ART_2020035_044011.FR,ART_2020035_045011.FR,0.0
ART_2020035_045011.FR,ART_2020035_050011.FR,0.0
ART_2020035_050011.FR,ART_2020035_051011.FR,0.0
ART_2020035_051011.FR,ART_2020035_052011.FR,0.0
ART_2020035_052011.FR,ART_2020035_053011.FR,0.0
ART_2020035_053011.FR,ART_2020035_054011.FR,0.0
ART_2020035_054011.FR,ART_2020035_055011.FR,0.0
ART_2020035_055011.FR,ART_2020035_060011.FR,0.0
ART_2020035_060011.FR,ART_2020035_061011.FR,0.0
ART_2020035_061011.FR,ART_2020035_062011.FR,0.0
ART_2020035_062011.FR,ART_2020035_063011.FR,0.0
ART_2020035_063011.FR,ART_2020035_064011.FR,0.0
ART_2020035_064011.FR,ART_2020035_065011.FR,0.0
ART_2020035_065011.FR,ART_2020035_070011.FR,0.0
ART_2020035_070011.FR,ART_2020035_071011.FR,0.0
ART_2020035_071011.FR,ART_2020035_072011.FR,0.0
ART_2020035_072011.FR,ART_2020035_073011.FR,0.0
ART_2020035_073011.FR,ART_2020035_074011.FR,0.0
ART_2020035_074011.FR,ART_2020035_075011.FR,0.0
ART_2020035_075011.FR,ART_2020035_080011.FR,0.0
ART_2020035_080011.FR,ART_2020035_081011.FR,0.0
ART_2020035_081011.FR,ART_2020035_082011.FR,0.0
ART_2020035_082011.FR,ART_2020035_083011.FR,0.0
ART_2020035_083011.FR,ART_2020035_084011.FR,0.0
ART_2020035_084011.FR,ART_2020035_085011.FR,0.0
ART_2020035_085011.FR,ART_2020035_090011.FR,7.999037
ART_2020035_090011.FR,ART_2020035_091011.FR,9.946239
ART_2020035_091011.FR,ART_2020035_092011.FR,14.125823
ART_2020035_092011.FR,ART_2020035_093011.FR,16.69869
ART_2020035_093011.FR,ART_2020035_094011.FR,16.685268
ART_2020035_094011.FR,ART_2020035_095011.FR,16.70919
ART_2020035_095011.FR,ART_2020035_100011.FR,15.314943
ART_2020035_100011.FR,ART_2020035_101011.FR,14.710444
ART_2020035_101011.FR,ART_2020035_102011.FR,14.522318
ART_2020035_102011.FR,ART_2020035_103011.FR,13.703207
ART_2020035_103011.FR,ART_2020035_104011.FR,12.093193
ART_2020035_104011.FR,ART_2020035_105011.FR,12.130177
ART_2020035_105011.FR,ART_2020035_110011.FR,11.664173
ART_2020035_110011.FR,ART_2020035_111011.FR,10.889742
ART_2020035_111011.FR,ART_2020035_112011.FR,10.367695
ART_2020035_112011.FR,ART_2020035_113011.FR,9.792722
ART_2020035_113011.FR,ART_2020035_114010.FR,9.447428
ART_2020035_114010.FR,ART_2020035_115010.FR,9.194257
ART_2020035_115010.FR,ART_2020035_120010.FR,8.877253
ART_2020035_120010.FR,ART_2020035_121010.FR,8.640541
ART_2020035_121010.FR,ART_2020035_122010.FR,8.432458
ART_2020035_122010.FR,ART_2020035_123010.FR,8.297991
ART_2020035_123010.FR,ART_2020035_124010.FR,8.23022
ART_2020035_124010.FR,ART_2020035_125010.FR,8.161463
ART_2020035_125010.FR,ART_2020035_130010.FR,8.067871
ART_2020035_130010.FR,ART_2020035_131010.FR,7.9956355
ART_2020035_131010.FR,ART_2020035_132010.FR,7.985688
ART_2020035_132010.FR,ART_2020035_133010.FR,7.985552
ART_2020035_133010.FR,ART_2020035_134010.FR,7.9940224
ART_2020035_134010.FR,ART_2020035_135010.FR,8.028194
ART_2020035_135010.FR,ART_2020035_140010.FR,8.072868
ART_2020035_140010.FR,ART_2020035_141010.FR,8.138578
ART_2020035_141010.FR,ART_2020035_142010.FR,8.190284
ART_2020035_142010.FR,ART_2020035_143010.FR,8.315583
ART_2020035_143010.FR,ART_2020035_144010.FR,8.495242
ART_2020035_144010.FR,ART_2020035_145010.FR,8.774011
ART_2020035_145010.FR,ART_2020035_150010.FR,9.066323
ART_2020035_150010.FR,ART_2020035_151010.FR,9.340797
ART_2020035_151010.FR,ART_2020035_152010.FR,9.506554
ART_2020035_152010.FR,ART_2020035_153010.FR,9.567368
ART_2020035_153010.FR,ART_2020035_154010.FR,9.623963
ART_2020035_154010.FR,ART_2020035_155010.FR,9.789345
ART_2020035_155010.FR,ART_2020035_160010.FR,10.021611
ART_2020035_160010.FR,ART_2020035_161010.FR,10.21274
ART_2020035_161010.FR,ART_2020035_162010.FR,10.454112
ART_2020035_162010.FR,ART_2020035_163010.FR,10.683358
ART_2020035_163010.FR,ART_2020035_164010.FR,10.951158
ART_2020035_164010.FR,ART_2020035_165010.FR,11.173462
ART_2020035_165010.FR,ART_2020035_170010.FR,11.353074
ART_2020035_170010.FR,ART_2020035_171010.FR,11.574538
ART_2020035_171010.FR,ART_2020035_172010.FR,11.777484
ART_2020035_172010.FR,ART_2020035_173010.FR,11.985625
ART_2020035_173010.FR,ART_2020035_174010.FR,12.24797
ART_2020035_174010.FR,ART_2020035_175010.FR,12.428677
ART_2020035_175010.FR,ART_2020035_180010.FR,12.600842
ART_2020035_180010.FR,ART_2020035_181010.FR,12.7683
ART_2020035_181010.FR,ART_2020035_182010.FR,12.9236555
ART_2020035_182010.FR,ART_2020035_183010.FR,13.087869
ART_2020035_183010.FR,ART_2020035_184010.FR,13.21233
ART_2020035_184010.FR,ART_2020035_185010.FR,13.325252
ART_2020035_185010.FR,ART_2020035_190010.FR,13.520801
ART_2020035_190010.FR,ART_2020035_191010.FR,13.649135
ART_2020035_191010.FR,ART_2020035_192010.FR,13.822328
ART_2020035_192010.FR,ART_2020035_193010.FR,13.923975
ART_2020035_193010.FR,ART_2020035_194010.FR,13.8967085
ART_2020035_194010.FR,ART_2020035_195010.FR,13.739724
ART_2020035_195010.FR,ART_2020035_201010.FR,15.438914
ART_2020035_201010.FR,ART_2020035_202010.FR,13.111946
ART_2020035_202010.FR,ART_2020035_203010.FR,13.055434
ART_2020035_203010.FR,ART_2020035_204010.FR,12.938091
ART_2020035_204010.FR,ART_2020035_205010.FR,12.878005
ART_2020035_205010.FR,ART_2020035_210010.FR,12.99178
ART_2020035_210010.FR,ART_2020035_211010.FR,12.975145
ART_2020035_211010.FR,ART_2020035_212010.FR,12.407723
ART_2020035_212010.FR,ART_2020035_213010.FR,11.678293
ART_2020035_213010.FR,ART_2020035_214010.FR,10.749519
ART_2020035_214010.FR,ART_2020035_215010.FR,10.251117
ART_2020035_215010.FR,ART_2020035_220010.FR,9.303734
ART_2020035_220010.FR,ART_2020035_221010.FR,8.970975
ART_2020035_221010.FR,ART_2020035_222010.FR,9.323974
ART_2020035_222010.FR,ART_2020035_223010.FR,11.563525
ART_2020035_223010.FR,ART_2020035_224010.FR,11.046964
ART_2020035_224010.FR,ART_2020035_225010.FR,8.372072
ART_2020035_225010.FR,ART_2020035_230010.FR,5.7213607
ART_2020035_230010.FR,ART_2020035_231010.FR,4.8258734
ART_2020035_231010.FR,ART_2020035_232010.FR,3.6484542
ART_2020035_232010.FR,ART_2020035_233010.FR,0.0
ART_2020035_233010.FR,ART_2020035_234010.FR,0.0
ART_2020035_234010.FR,ART_2020035_235010.FR,0.0
ART_2020035_235010.FR,ART_2020036_000010.FR,0.0
ART_2020036_000010.FR,ART_2020036_001010.FR,0.0
ART_2020036_001010.FR,ART_2020036_002010.FR,0.0
ART_2020036_002010.FR,ART_2020036_003010.FR,0.0
ART_2020036_003010.FR,ART_2020036_004010.FR,0.0
ART_2020036_004010.FR,ART_2020036_005010.FR,0.0
ART_2020036_005010.FR,ART_2020036_010010.FR,0.0
ART_2020036_010010.FR,ART_2020036_011010.FR,0.0
ART_2020036_011010.FR,ART_2020036_012010.FR,0.0
ART_2020036_012010.FR,ART_2020036_013010.FR,0.0
ART_2020036_013010.FR,ART_2020036_014010.FR,0.0
ART_2020036_014010.FR,ART_2020036_015010.FR,0.0
ART_2020036_015010.FR,ART_2020036_020010.FR,0.0
ART_2020036_020010.FR,ART_2020036_021010.FR,0.0
ART_2020036_021010.FR,ART_2020036_022010.FR,0.0
ART_2020036_022010.FR,ART_2020036_023010.FR,0.0
ART_2020036_023010.FR,ART_2020036_024010.FR,0.0
ART_2020036_024010.FR,ART_2020036_025010.FR,0.0
ART_2020036_025010.FR,ART_2020036_030010.FR,0.0
ART_2020036_030010.FR,ART_2020036_031010.FR,0.0
ART_2020036_031010.FR,ART_2020036_032010.FR,0.0
ART_2020036_032010.FR,ART_2020036_033010.FR,0.0
ART_2020036_033010.FR,ART_2020036_034010.FR,0.0
ART_2020036_034010.FR,ART_2020036_035010.FR,0.0
ART_2020036_035010.FR,ART_2020036_040010.FR,0.0
ART_2020036_040010.FR,ART_2020036_041010.FR,0.0
ART_2020036_041010.FR,ART_2020036_042010.FR,0.0
ART_2020036_042010.FR,ART_2020036_043010.FR,0.0
ART_2020036_043010.FR,ART_2020036_044010.FR,0.0
ART_2020036_044010.FR,ART_2020036_045010.FR,0.0
ART_2020036_045010.FR,ART_2020036_050010.FR,0.0
ART_2020036_050010.FR,ART_2020036_051010.FR,0.0
ART_2020036_051010.FR,ART_2020036_052010.FR,0.0
ART_2020036_052010.FR,ART_2020036_053010.FR,0.0
ART_2020036_053010.FR,ART_2020036_054010.FR,0.0
ART_2020036_054010.FR,ART_2020036_055010.FR,0.0
ART_2020036_055010.FR,ART_2020036_060010.FR,0.0
ART_2020036_060010.FR,ART_2020036_061010.FR,0.0
ART_2020036_061010.FR,ART_2020036_062010.FR,0.0
ART_2020036_062010.FR,ART_2020036_063010.FR,0.0
ART_2020036_063010.FR,ART_2020036_064010.FR,0.0
ART_2020036_064010.FR,ART_2020036_065010.FR,0.0
ART_2020036_065010.FR,ART_2020036_070010.FR,0.0
ART_2020036_070010.FR,ART_2020036_071010.FR,0.0
ART_2020036_071010.FR,ART_2020036_072010.FR,0.0
ART_2020036_072010.FR,ART_2020036_073010.FR,0.0
ART_2020036_073010.FR,ART_2020036_074010.FR,0.0
ART_2020036_074010.FR,ART_2020036_075010.FR,0.0
ART_2020036_075010.FR,ART_2020036_080010.FR,0.0
ART_2020036_080010.FR,ART_2020036_081010.FR,0.0
ART_2020036_081010.FR,ART_2020036_082010.FR,0.0
ART_2020036_082010.FR,ART_2020036_083010.FR,0.0
ART_2020036_083010.FR,ART_2020036_084010.FR,0.0
ART_2020036_084010.FR,ART_2020036_085010.FR,0.0
ART_2020036_085010.FR,ART_2020036_090010.FR,5.692308
ART_2020036_090010.FR,ART_2020036_091010.FR,9.598406
ART_2020036_091010.FR,ART_2020036_092010.FR,15.147555
ART_2020036_092010.FR,ART_2020036_093010.FR,18.724407
ART_2020036_093010.FR,ART_2020036_094010.FR,19.178814
ART_2020036_094010.FR,ART_2020036_095010.FR,18.924871
ART_2020036_095010.FR,ART_2020036_100010.FR,18.300585
ART_2020036_100010.FR,ART_2020036_101010.FR,16.651047
ART_2020036_101010.FR,ART_2020036_102010.FR,16.968485
ART_2020036_102010.FR,ART_2020036_103010.FR,16.898777
ART_2020036_103010.FR,ART_2020036_104010.FR,15.213171
ART_2020036_104010.FR,ART_2020036_105010.FR,14.437953
ART_2020036_105010.FR,ART_2020036_110010.FR,13.246489
ART_2020036_110010.FR,ART_2020036_111010.FR,12.589287
ART_2020036_111010.FR,ART_2020036_112010.FR,12.031806
ART_2020036_112010.FR,ART_2020036_113010.FR,11.516218
ART_2020036_113010.FR,ART_2020036_114010.FR,11.08101
ART_2020036_114010.FR,ART_2020036_115010.FR,10.654164
ART_2020036_115010.FR,ART_2020036_120010.FR,10.291175
ART_2020036_120010.FR,ART_2020036_121010.FR,10.032947
ART_2020036_121010.FR,ART_2020036_122010.FR,9.784223
ART_2020036_122010.FR,ART_2020036_123010.FR,9.591249
ART_2020036_123010.FR,ART_2020036_124010.FR,9.418428
ART_2020036_124010.FR,ART_2020036_125010.FR,9.277133
ART_2020036_125010.FR,ART_2020036_130010.FR,9.143312
ART_2020036_130010.FR,ART_2020036_131010.FR,9.024067
ART_2020036_131010.FR,ART_2020036_132010.FR,8.984533
ART_2020036_132010.FR,ART_2020036_133010.FR,9.006659
ART_2020036_133010.FR,ART_2020036_134010.FR,9.010945
ART_2020036_134010.FR,ART_2020036_135010.FR,9.04226
ART_2020036_135010.FR,ART_2020036_140010.FR,9.096781
ART_2020036_140010.FR,ART_2020036_141010.FR,9.149991
ART_2020036_141010.FR,ART_2020036_142010.FR,9.230743
ART_2020036_142010.FR,ART_2020036_143010.FR,9.357574
ART_2020036_143010.FR,ART_2020036_144010.FR,9.576735
ART_2020036_144010.FR,ART_2020036_145010.FR,9.8821945
ART_2020036_145010.FR,ART_2020036_150010.FR,10.258878
ART_2020036_150010.FR,ART_2020036_151010.FR,10.50702
ART_2020036_151010.FR,ART_2020036_152010.FR,10.664745
ART_2020036_152010.FR,ART_2020036_153010.FR,10.700726
ART_2020036_153010.FR,ART_2020036_154010.FR,10.781341
ART_2020036_154010.FR,ART_2020036_160010.FR,13.192362
ART_2020036_160010.FR,ART_2020036_161010.FR,11.379526
ART_2020036_161010.FR,ART_2020036_162010.FR,11.594147
ART_2020036_162010.FR,ART_2020036_163010.FR,11.779972
ART_2020036_163010.FR,ART_2020036_164010.FR,12.0206175
ART_2020036_164010.FR,ART_2020036_165010.FR,12.216408
ART_2020036_165010.FR,ART_2020036_170010.FR,12.419419
ART_2020036_170010.FR,ART_2020036_171010.FR,12.550822
ART_2020036_171010.FR,ART_2020036_172010.FR,12.771421
ART_2020036_172010.FR,ART_2020036_173010.FR,12.902514
ART_2020036_173010.FR,ART_2020036_174010.FR,13.112646
ART_2020036_174010.FR,ART_2020036_175010.FR,13.256811
ART_2020036_175010.FR,ART_2020036_180010.FR,13.412355
ART_2020036_180010.FR,ART_2020036_181010.FR,13.518324
ART_2020036_181010.FR,ART_2020036_182010.FR,13.6211195
ART_2020036_182010.FR,ART_2020036_183010.FR,13.7233
ART_2020036_183010.FR,ART_2020036_184010.FR,13.844456
ART_2020036_184010.FR,ART_2020036_185010.FR,13.895538
ART_2020036_185010.FR,ART_2020036_190010.FR,13.971036
ART_2020036_190010.FR,ART_2020036_191010.FR,14.131424
ART_2020036_191010.FR,ART_2020036_192010.FR,14.284057
ART_2020036_192010.FR,ART_2020036_193010.FR,14.454304
ART_2020036_193010.FR,ART_2020036_194010.FR,14.509767
ART_2020036_194010.FR,ART_2020036_195010.FR,14.462381
ART_2020036_195010.FR,ART_2020036_200010.FR,14.302125
ART_2020036_200010.FR,ART_2020036_201010.FR,14.140719
ART_2020036_201010.FR,ART_2020036_202010.FR,14.065639
ART_2020036_202010.FR,ART_2020036_203010.FR,14.078347
ART_2020036_203010.FR,ART_2020036_204010.FR,14.034804
ART_2020036_204010.FR,ART_2020036_205010.FR,14.109665
ART_2020036_205010.FR,ART_2020036_210010.FR,14.3726225
ART_2020036_210010.FR,ART_2020036_212010.FR,17.176226
ART_2020036_212010.FR,ART_2020036_213010.FR,13.089874
ART_2020036_213010.FR,ART_2020036_214010.FR,12.5359535
ART_2020036_214010.FR,ART_2020036_215010.FR,12.146341
ART_2020036_215010.FR,ART_2020036_220010.FR,12.062474
ART_2020036_220010.FR,ART_2020036_221010.FR,13.106562
ART_2020036_221010.FR,ART_2020036_222010.FR,13.303093
ART_2020036_222010.FR,ART_2020036_223010.FR,12.056395
ART_2020036_223010.FR,ART_2020036_224010.FR,10.57299
ART_2020036_224010.FR,ART_2020036_225010.FR,9.517084
ART_2020036_225010.FR,ART_2020036_230010.FR,7.4647827
ART_2020036_230010.FR,ART_2020036_231010.FR,6.213062
ART_2020036_231010.FR,ART_2020036_232010.FR,2.8950396
ART_2020036_232010.FR,ART_2020036_233010.FR,0.0
ART_2020036_233010.FR,ART_2020036_234010.FR,0.0
ART_2020036_234010.FR,ART_2020036_235010.FR,0.0
ART_2020036_235010.FR,ART_2020037_000010.FR,0.0
ART_2020037_000010.FR,ART_2020037_001010.FR,0.0
ART_2020037_001010.FR,ART_2020037_002010.FR,0.0
ART_2020037_002010.FR,ART_2020037_003010.FR,0.0
ART_2020037_003010.FR,ART_2020037_004010.FR,0.0
ART_2020037_004010.FR,ART_2020037_005010.FR,0.0
ART_2020037_005010.FR,ART_2020037_010010.FR,0.0
ART_2020037_010010.FR,ART_2020037_011010.FR,0.0
ART_2020037_011010.FR,ART_2020037_012010.FR,0.0
ART_2020037_012010.FR,ART_2020037_013010.FR,0.0
ART_2020037_013010.FR,ART_2020037_014010.FR,0.0
ART_2020037_014010.FR,ART_2020037_015010.FR,0.0
ART_2020037_015010.FR,ART_2020037_020010.FR,0.0
ART_2020037_020010.FR,ART_2020037_021010.FR,0.0
